0.14,-0.43,9.89,12.2
0.14,-0.43,9.89,12.3
0.14,-0.43,9.89,12.4
0.14,-0.43,9.89,12.5
0.14,-0.43,9.94,12.6
0.14,-0.43,9.94,12.7
0.14,-0.43,9.94,12.8
0.14,-0.43,9.94,12.9
0.14,-0.43,9.94,13.0
1.0,-1.12,11.26,13.1
1.0,-1.12,11.26,13.2
6.0,-6.71,67.55,13.3
0.0,0.0,0.0,13.4
1.0,-1.12,11.26,13.5
0.55,-1.43,11.04,13.6
0.55,-1.43,11.04,13.7
0.55,-1.43,11.04,13.8
0.55,-1.43,11.04,13.9
0.92,-0.43,10.08,14.0
0.92,-0.43,10.08,14.1
0.92,-0.43,10.08,14.2
0.92,-0.43,10.08,14.3
0.92,-0.43,10.08,14.4
1.08,-0.1,9.61,14.5
1.08,-0.1,9.61,14.6
1.08,-0.1,9.61,14.7
1.08,-0.1,9.61,14.8
1.08,-0.1,9.61,14.9
2.04,-0.67,10.38,15.0
2.04,-0.67,10.38,15.1
2.04,-0.67,10.38,15.2
2.04,-0.67,10.38,15.3
12.24,-4.0,62.25,15.4
0.75,-0.55,9.79,15.5
4.47,-3.3,58.72,15.6
0.75,-0.55,9.79,15.7
0.75,-0.55,9.79,15.8
0.75,-0.55,9.79,15.9
-0.37,-0.12,8.87,16.0
-0.37,-0.12,8.87,16.1
-0.37,-0.12,8.87,16.2
-0.37,-0.12,8.87,16.3
-0.37,-0.12,8.87,16.4
0.1,-0.39,9.83,16.5
0.1,-0.39,9.83,16.6
0.1,-0.39,9.83,16.7
0.1,-0.39,9.83,16.8
0.1,-0.39,9.83,16.9
0.45,-0.82,10.38,17.0
0.45,-0.82,10.38,17.1
0.45,-0.82,10.38,17.2
0.45,-0.82,10.38,17.3
0.45,-0.82,10.38,17.4
0.57,-0.37,10.04,17.5
0.57,-0.37,10.04,17.6
0.57,-0.37,10.04,17.7
0.57,-0.37,10.04,17.8
0.57,-0.37,10.04,17.9
0.96,-0.1,9.69,18.0
5.77,-0.59,58.13,18.1
0.96,-0.1,9.69,18.2
0.96,-0.1,9.69,18.3
0.96,-0.1,9.69,18.4
-1.75,-0.78,10.83,18.5
-10.47,-4.71,64.96,18.6
-1.75,-0.78,10.83,18.7
-1.75,-0.78,10.83,18.8
-1.75,-0.78,10.83,18.9
-0.8,-0.73,10.61,19.0
-0.8,-0.73,10.61,19.1
-0.8,-0.73,10.61,19.2
-0.8,-0.73,10.61,19.3
-0.8,-0.73,10.61,19.4
-0.86,-0.25,9.43,19.5
-0.86,-0.25,9.43,19.6
-0.86,-0.25,9.43,19.7
-0.86,-0.25,9.43,19.8
-0.86,-0.25,9.43,19.9
-0.82,-0.37,9.63,20.0
-4.94,-2.24,57.78,20.1
-0.82,-0.37,9.63,20.2
-0.82,-0.37,9.63,20.3
-0.82,-0.37,9.63,20.4
-0.22,-0.73,10.16,20.5
-0.22,-0.73,10.16,20.6
-0.22,-0.73,10.16,20.7
-0.22,-0.73,10.16,20.8
-0.22,-0.73,10.16,20.9
0.16,-0.49,9.83,21.0
0.16,-0.49,9.83,21.1
0.16,-0.49,9.83,21.2
0.16,-0.49,9.83,21.3
0.16,-0.49,9.83,21.4
0.8,-0.08,8.92,21.5
0.8,-0.08,8.92,21.6
0.8,-0.08,8.92,21.7
0.8,-0.08,8.92,21.8
0.8,-0.08,8.92,21.9
1.04,-0.22,9.49,22.0
1.04,-0.22,9.49,22.1
1.04,-0.22,9.49,22.2
1.04,-0.22,9.49,22.3
1.04,-0.22,9.49,22.4
1.22,-0.76,10.43,22.5
1.22,-0.76,10.43,22.6
1.22,-0.76,10.43,22.7
1.22,-0.76,10.43,22.8
0.22,0.0,0.0,22.9
0.16,-0.27,9.28,23.0
0.16,-0.27,9.28,23.1
0.16,-0.27,9.28,23.2
0.16,-0.27,9.28,23.3
0.16,-0.27,9.28,23.4
-0.51,-0.18,9.43,23.5
-0.51,-0.18,9.43,23.6
-0.51,-0.18,9.43,23.7
-3.06,-1.06,56.6,23.8
-0.51,-0.18,9.43,23.9
1.63,-0.47,10.47,24.0
1.63,-0.47,10.47,24.1
1.63,-0.47,10.47,24.2
1.63,-0.47,10.47,24.3
-126.15,0.0,0.0,24.4
5.41,-5.77,63.43,24.5
0.9,-0.96,10.57,24.6
0.9,-0.96,10.57,24.7
0.9,-0.96,10.57,24.8
0.9,-0.96,10.57,24.9
0.98,-0.31,9.75,25.0
0.98,-0.31,9.75,25.1
0.98,-0.31,9.75,25.2
0.98,-0.31,9.75,25.3
0.98,-0.31,9.75,25.4
1.06,-0.18,9.75,25.5
1.06,-0.18,9.75,25.6
1.06,-0.18,9.75,25.7
1.06,-0.18,9.75,25.8
1.06,-0.18,9.75,25.9
-0.78,-0.59,10.3,26.0
-0.78,-0.59,10.3,26.1
-0.78,-0.59,10.3,26.2
-0.78,-0.59,10.3,26.3
-0.78,-0.59,10.3,26.4
-0.8,-0.43,9.73,26.5
-0.8,-0.43,9.73,26.6
-0.8,-0.43,9.73,26.7
-0.8,-0.43,9.73,26.8
-0.8,-0.43,9.73,26.9
-1.08,-0.31,9.65,27.0
-1.08,-0.31,9.65,27.1
-1.08,-0.31,9.65,27.2
-1.08,-0.31,9.65,27.3
-0.57,-0.63,10.53,27.4
-0.57,-0.63,10.53,27.5
-0.57,-0.63,10.53,27.6
-0.57,-0.63,10.53,27.7
-0.57,-0.63,10.53,27.8
0.18,-0.53,9.39,27.9
0.18,-0.53,9.39,28.0
0.18,-0.53,9.39,28.1
0.18,-0.53,9.39,28.2
0.18,-0.53,9.39,28.3
0.47,-0.25,8.87,28.4
0.47,-0.25,8.87,28.5
0.47,-0.25,8.87,28.6
0.47,-0.25,8.87,28.7
0.47,-0.25,8.87,28.8
0.96,-0.02,8.87,28.9
0.96,-0.02,8.87,29.0
0.96,-0.02,8.87,29.1
0.96,-0.02,8.87,29.2
0.96,-0.02,8.87,29.3
-0.04,-0.53,10.06,29.4
-0.04,-0.53,10.06,29.5
-0.04,-0.53,10.06,29.6
-0.04,-0.53,10.06,29.7
-0.04,-0.53,10.06,29.8
0.06,-0.57,9.77,29.9
0.06,-0.57,9.77,30.0
0.06,-0.57,9.77,30.1
0.06,-0.57,9.77,30.2
0.06,-0.57,9.77,30.3
-0.45,-0.22,9.22,30.4
-0.45,-0.22,9.22,30.5
-0.45,-0.22,9.22,30.6
-0.45,-0.22,9.22,30.7
-0.45,-0.22,9.22,30.8
-0.76,-0.39,9.94,30.9
-0.76,-0.39,9.94,31.0
-0.76,-0.39,9.94,31.1
-0.76,-0.39,9.94,31.2
-0.76,-0.39,9.94,31.3
-0.86,-0.78,10.28,31.4
0.3,0.0,0.0,31.5
-0.86,-0.78,10.28,31.6
-0.86,-0.78,10.28,31.7
-0.86,-0.78,10.28,31.8
-0.12,-0.33,10.08,31.9
-0.12,-0.33,10.08,32.0
-0.12,-0.33,10.08,32.1
-0.12,-0.33,10.08,32.2
-0.12,-0.33,10.08,32.3
0.57,0.12,9.1,32.4
0.57,0.12,9.1,32.5
0.57,0.12,9.1,32.6
0.57,0.12,9.1,32.7
0.57,0.12,9.1,32.8
0.86,-0.2,10.06,32.9
0.86,-0.2,10.06,33.0
0.86,-0.2,10.06,33.1
0.86,-0.2,10.06,33.2
0.86,-0.2,10.06,33.3
-0.08,-0.63,10.06,33.4
-0.08,-0.63,10.06,33.5
-0.08,-0.63,10.06,33.6
-0.08,-0.63,10.06,33.7
-0.08,-0.63,10.06,33.8
-0.37,-0.2,9.24,33.9
-0.37,-0.2,9.24,34.0
-0.37,-0.2,9.24,34.1
-0.37,-0.2,9.24,34.2
-0.37,-0.2,9.24,34.3
-1.08,-0.33,9.2,34.4
-1.08,-0.33,9.2,34.5
-1.08,-0.33,9.2,34.6
-1.08,-0.33,9.2,34.7
-6.47,-2.0,55.19,34.8
0.59,-0.61,9.98,34.9
0.59,-0.61,9.98,35.0
0.59,-0.61,9.98,35.1
0.59,-0.61,9.98,35.2
0.59,-0.61,9.98,35.3
0.53,-0.27,9.06,35.4
0.53,-0.27,9.06,35.5
0.53,-0.27,9.06,35.6
0.53,-0.27,9.06,35.7
0.53,-0.27,9.06,35.8
0.88,-0.22,9.2,35.9
5.3,-1.29,55.19,36.0
0.88,-0.22,9.2,36.1
0.88,-0.22,9.2,36.2
5.3,-1.29,55.19,36.3
1.04,-0.18,9.63,36.4
1.04,-0.18,9.63,36.5
1.04,-0.18,9.63,36.6
1.04,-0.18,9.63,36.7
1.04,-0.18,9.63,36.8
-1.33,-0.71,10.16,36.9
-1.33,-0.71,10.16,37.0
-1.33,-0.71,10.16,37.1
0.35,0.0,-0.31,37.2
-1.33,-0.71,10.16,37.3
-0.98,-0.33,9.65,37.4
-0.98,-0.33,9.65,37.5
-0.98,-0.33,9.65,37.6
-0.98,-0.33,9.65,37.7
-0.98,-0.33,9.65,37.8
-1.18,-0.29,9.3,37.9
-1.18,-0.29,9.3,38.0
-1.18,-0.29,9.3,38.1
-1.18,-0.29,9.3,38.2
-1.18,-0.29,9.3,38.3
-0.73,-0.49,10.06,38.4
-0.73,-0.49,10.06,38.5
-0.73,-0.49,10.06,38.6
0.37,0.0,0.0,38.7
-0.73,-0.49,10.06,38.8
-0.24,-0.55,10.08,38.9
-0.24,-0.55,10.08,39.0
-0.24,-0.55,10.08,39.1
-0.24,-0.55,10.08,39.2
-0.24,-0.55,10.08,39.3
0.22,-0.49,9.9,39.4
0.22,-0.49,9.9,39.5
0.22,-0.49,9.9,39.6
0.22,-0.49,9.9,39.7
0.22,-0.49,9.9,39.8
0.9,-0.24,9.77,39.9
0.9,-0.24,9.77,40.0
0.9,-0.24,9.77,40.1
0.9,-0.24,9.77,40.2
0.9,-0.24,9.77,40.3
0.49,-0.61,10.06,40.4
0.49,-0.61,10.06,40.5
0.49,-0.61,10.06,40.6
0.49,-0.61,10.06,40.7
0.49,-0.61,10.06,40.8
0.08,-0.61,10.51,40.9
0.08,-0.61,10.51,41.0
0.08,-0.61,10.51,41.1
0.08,-0.61,10.51,41.2
-0.33,-0.51,10.06,41.3
-0.33,-0.51,10.06,41.4
-0.33,-0.51,10.06,41.5
-0.33,-0.51,10.06,41.6
-0.33,-0.51,10.06,41.7
-0.69,-0.61,10.47,41.8
-0.69,-0.61,10.47,41.9
-0.69,-0.61,10.47,42.0
-0.69,-0.61,10.47,42.1
-0.69,-0.61,10.47,42.2
0.9,-0.55,10.28,42.3
0.9,-0.55,10.28,42.4
0.9,-0.55,10.28,42.5
0.9,-0.55,10.28,42.6
0.9,-0.55,10.28,42.7
0.69,-0.53,10.02,42.8
0.69,-0.53,10.02,42.9
0.69,-0.53,10.02,43.0
0.69,-0.53,10.02,43.1
0.69,-0.53,10.02,43.2
1.12,-0.33,10.22,43.3
1.12,-0.33,10.22,43.4
1.12,-0.33,10.22,43.5
1.12,-0.33,10.22,43.6
1.12,-0.33,10.22,43.7
1.08,-0.51,10.51,43.8
1.08,-0.51,10.51,43.9
1.08,-0.51,10.51,44.0
1.08,-0.51,10.51,44.1
1.08,-0.51,10.51,44.2
1.26,-0.73,10.34,44.3
1.26,-0.73,10.34,44.4
1.26,-0.73,10.34,44.5
1.26,-0.73,10.34,44.6
1.26,-0.73,10.34,44.7
0.37,-0.29,9.39,44.8
0.37,-0.29,9.39,44.9
0.37,-0.29,9.39,45.0
0.37,-0.29,9.39,45.1
0.37,-0.29,9.39,45.2
-0.59,-0.45,9.71,45.3
-0.59,-0.45,9.71,45.4
-0.59,-0.45,9.71,45.5
-0.59,-0.45,9.71,45.6
-0.59,-0.45,9.71,45.7
-0.18,-0.57,9.63,45.8
-0.18,-0.57,9.63,45.9
-0.18,-0.57,9.63,46.0
-0.18,-0.57,9.63,46.1
-0.18,-0.57,9.63,46.2
-0.37,-0.35,9.34,46.3
-0.37,-0.35,9.34,46.4
-0.37,-0.35,9.34,46.5
-0.37,-0.35,9.34,46.6
-0.37,-0.35,9.34,46.7
0.18,-0.29,9.24,46.8
0.18,-0.29,9.24,46.9
0.18,-0.29,9.24,47.0
0.18,-0.29,9.24,47.1
0.18,-0.29,9.24,47.2
0.73,-0.41,10.2,47.3
0.73,-0.41,10.2,47.4
0.73,-0.41,10.2,47.5
0.73,-0.41,10.2,47.6
0.73,-0.41,10.2,47.7
-0.88,-0.49,10.26,47.8
-0.88,-0.49,10.26,47.9
-0.88,-0.49,10.26,48.0
-0.88,-0.49,10.26,48.1
-5.3,-2.94,61.55,48.2
-0.51,-0.14,10.28,48.3
-0.51,-0.14,10.28,48.4
-0.51,-0.14,10.28,48.5
-0.51,-0.14,10.28,48.6
-0.51,-0.14,10.28,48.7
-0.84,-0.31,9.73,48.8
-0.84,-0.31,9.73,48.9
-0.84,-0.31,9.73,49.0
-0.84,-0.31,9.73,49.1
-0.84,-0.31,9.73,49.2
-0.71,-0.55,10.32,49.3
-0.71,-0.55,10.32,49.4
-0.71,-0.55,10.32,49.5
-0.71,-0.55,10.32,49.6
-0.71,-0.55,10.32,49.7
0.1,-0.43,10.24,49.8
0.1,-0.43,10.24,49.9
0.1,-0.43,10.24,50.0
0.1,-0.43,10.24,50.1
0.1,-0.43,10.24,50.2
0.33,-0.33,9.06,50.3
0.33,-0.33,9.06,50.4
0.33,-0.33,9.06,50.5
0.33,-0.33,9.06,50.6
0.33,-0.33,9.06,50.7
0.86,-0.2,9.16,50.8
0.86,-0.2,9.16,50.9
0.86,-0.2,9.16,51.0
0.86,-0.2,9.16,51.1
0.86,-0.2,9.16,51.2
0.53,-0.55,9.63,51.3
0.53,-0.55,9.63,51.4
0.53,-0.55,9.63,51.5
0.53,-0.55,9.63,51.6
-34.52,0.0,0.0,51.7
0.45,-0.63,10.22,51.8
0.45,-0.63,10.22,51.9
0.45,-0.63,10.22,52.0
0.45,-0.63,10.22,52.1
0.45,-0.63,10.22,52.2
-0.31,-0.33,9.75,52.3
-0.31,-0.33,9.75,52.4
-0.31,-0.33,9.75,52.5
-0.31,-0.33,9.75,52.6
-0.31,-0.33,9.75,52.7
-0.71,-0.49,10.28,52.8
3.02,0.0,0.0,52.9
-0.71,-0.49,10.28,53.0
-0.71,-0.49,10.28,53.1
-0.71,-0.49,10.28,53.2
-1.16,-0.45,10.3,53.3
-1.16,-0.45,10.3,53.4
-1.16,-0.45,10.3,53.5
-1.16,-0.45,10.3,53.6
-1.16,-0.45,10.3,53.7
-0.29,-0.22,10.0,53.8
-0.29,-0.22,10.0,53.9
-0.29,-0.22,10.0,54.0
-0.29,-0.22,10.0,54.1
-0.29,-0.22,10.0,54.2
0.67,-0.18,10.0,54.3
0.67,-0.18,10.0,54.4
0.67,-0.18,10.0,54.5
0.67,-0.18,10.0,54.6
0.86,-0.55,10.81,54.7
0.86,-0.55,10.81,54.8
0.86,-0.55,10.81,54.9
5.18,-3.3,64.84,55.0
0.86,-0.55,10.81,55.1
1.26,-0.55,10.12,55.2
-25.52,0.0,0.0,55.3
1.26,-0.55,10.12,55.4
1.26,-0.55,10.12,55.5
1.26,-0.55,10.12,55.6
0.29,-0.18,10.14,55.7
0.29,-0.18,10.14,55.8
0.29,-0.18,10.14,55.9
0.29,-0.18,10.14,56.0
0.29,-0.18,10.14,56.1
-0.53,-0.37,9.83,56.2
-0.53,-0.37,9.83,56.3
-0.53,-0.37,9.83,56.4
-0.53,-0.37,9.83,56.5
-0.53,-0.37,9.83,56.6
0.71,-0.47,10.67,56.7
0.71,-0.47,10.67,56.8
0.71,-0.47,10.67,56.9
0.71,-0.47,10.67,57.0
0.71,-0.47,10.67,57.1
0.16,-0.57,10.22,57.2
0.16,-0.57,10.22,57.3
0.55,0.0,0.0,57.4
0.16,-0.57,10.22,57.5
0.16,-0.57,10.22,57.6
0.55,0.0,0.0,57.7
0.53,-0.47,9.43,57.8
0.53,-0.47,9.43,57.9
0.53,-0.47,9.43,58.0
0.53,-0.47,9.43,58.1
0.9,-0.37,9.96,58.2
0.9,-0.37,9.96,58.3
0.9,-0.37,9.96,58.4
0.9,-0.37,9.96,58.5
0.9,-0.37,9.96,58.6
-0.06,-0.51,10.1,58.7
-0.06,-0.51,10.1,58.8
-0.06,-0.51,10.1,58.9
-0.06,-0.51,10.1,59.0
-0.06,-0.51,10.1,59.1
0.08,-0.18,9.57,59.2
0.08,-0.18,9.57,59.3
0.08,-0.18,9.57,59.4
0.08,-0.18,9.57,59.5
0.08,-0.18,9.57,59.6
-0.67,-0.16,9.2,59.7
-0.67,-0.16,9.2,59.8
-0.67,-0.16,9.2,59.9
-0.67,-0.16,9.2,60.0
-0.67,-0.16,9.2,60.1
-0.53,-0.53,9.96,60.2
-0.53,-0.53,9.96,60.3
-0.53,-0.53,9.96,60.4
-0.53,-0.53,9.96,60.5
-0.53,-0.53,9.96,60.6
-0.88,-0.59,10.08,60.7
-0.88,-0.59,10.08,60.8
-0.88,-0.59,10.08,60.9
-0.88,-0.59,10.08,61.0
-0.88,-0.59,10.08,61.1
-0.22,-0.45,9.22,61.2
-0.22,-0.45,9.22,61.3
-0.22,-0.45,9.22,61.4
-0.22,-0.45,9.22,61.5
-0.22,-0.45,9.22,61.6
0.63,-0.25,9.55,61.7
0.63,-0.25,9.55,61.8
0.63,-0.25,9.55,61.9
0.63,-0.25,9.55,62.0
0.63,-0.25,9.55,62.1
0.69,-0.51,10.16,62.2
0.69,-0.51,10.16,62.3
0.69,-0.51,10.16,62.4
0.69,-0.51,10.16,62.5
0.69,-0.51,10.16,62.6
0.33,-0.57,9.92,62.7
0.33,-0.57,9.92,62.8
0.33,-0.57,9.92,62.9
0.33,-0.57,9.92,63.0
0.33,-0.57,9.92,63.1
-0.33,-0.24,9.67,63.2
-0.33,-0.24,9.67,63.3
-0.33,-0.24,9.67,63.4
-0.33,-0.24,9.67,63.5
-0.33,-0.24,9.67,63.6
-0.8,-0.51,10.18,63.7
-0.8,-0.51,10.18,63.8
-0.8,-0.51,10.18,63.9
-0.8,-0.51,10.18,64.0
-0.8,-0.51,10.18,64.1
-0.29,-0.78,10.59,64.2
-0.29,-0.78,10.59,64.3
-0.29,-0.78,10.59,64.4
-0.29,-0.78,10.59,64.5
-0.29,-0.78,10.59,64.6
0.1,-0.39,10.08,64.7
0.1,-0.39,10.08,64.8
0.1,-0.39,10.08,64.9
0.1,-0.39,10.08,65.0
0.1,-0.39,10.08,65.1
0.92,-0.22,10.4,65.2
0.92,-0.22,10.4,65.3
0.92,-0.22,10.4,65.4
0.92,-0.22,10.4,65.5
0.92,-0.22,10.4,65.6
1.02,-0.41,11.12,65.7
1.02,-0.41,11.12,65.8
1.02,-0.41,11.12,65.9
1.02,-0.41,11.12,66.0
1.02,-0.41,11.12,66.1
1.14,-0.47,10.16,66.2
1.14,-0.47,10.16,66.3
1.14,-0.47,10.16,66.4
1.14,-0.47,10.16,66.5
1.14,-0.47,10.16,66.6
0.43,-0.1,9.73,66.7
0.43,-0.1,9.73,66.8
0.43,-0.1,9.73,66.9
0.43,-0.1,9.73,67.0
0.43,-0.1,9.73,67.1
-0.61,-0.27,9.53,67.2
-0.61,-0.27,9.53,67.3
-0.61,-0.27,9.53,67.4
-0.61,-0.27,9.53,67.5
-0.61,-0.27,9.53,67.6
0.47,-0.39,10.02,67.7
0.47,-0.39,10.02,67.8
0.47,-0.39,10.02,67.9
2.82,-2.35,60.13,68.0
0.47,-0.39,10.02,68.1
-0.14,-0.49,10.02,68.2
-0.14,-0.49,10.02,68.3
-0.14,-0.49,10.02,68.4
-0.14,-0.49,10.02,68.5
2.24,-2.12,54.84,68.6
0.37,-0.35,9.14,68.7
0.37,-0.35,9.14,68.8
0.37,-0.35,9.14,68.9
0.37,-0.35,9.14,69.0
0.82,-0.39,9.87,69.1
0.82,-0.39,9.87,69.2
0.82,-0.39,9.87,69.3
0.82,-0.39,9.87,69.4
0.82,-0.39,9.87,69.5
-1.27,-0.8,10.36,69.6
-1.27,-0.8,10.36,69.7
-1.27,-0.8,10.36,69.8
-1.27,-0.8,10.36,69.9
-1.27,-0.8,10.36,70.0
-0.78,-0.25,9.83,70.1
-0.78,-0.25,9.83,70.2
-0.78,-0.25,9.83,70.3
-0.78,-0.25,9.83,70.4
-0.78,-0.25,9.83,70.5
-0.96,-0.24,9.47,70.6
-0.96,-0.24,9.47,70.7
-0.96,-0.24,9.47,70.8
-0.96,-0.24,9.47,70.9
-0.96,-0.24,9.47,71.0
-0.59,-0.51,10.2,71.1
-0.59,-0.51,10.2,71.2
-0.59,-0.51,10.2,71.3
-0.59,-0.51,10.2,71.4
-0.59,-0.51,10.2,71.5
-0.2,-0.12,8.77,71.6
-0.2,-0.12,8.77,71.7
-0.2,-0.12,8.77,71.8
-0.2,-0.12,8.77,71.9
-0.2,-0.12,8.77,72.0
0.22,-0.14,8.32,72.1
0.22,-0.14,8.32,72.2
0.22,-0.14,8.32,72.3
0.22,-0.14,8.32,72.4
0.22,-0.14,8.32,72.5
0.82,-0.14,9.02,72.6
0.82,-0.14,9.02,72.7
0.82,-0.14,9.02,72.8
0.82,-0.14,9.02,72.9
0.82,-0.14,9.02,73.0
0.69,-0.51,9.38,73.1
0.69,-0.51,9.38,73.2
0.63,0.0,0.0,73.3
0.69,-0.51,9.38,73.4
0.69,-0.51,9.38,73.5
0.7,0.0,0.0,73.6
0.06,-0.41,9.57,73.7
0.06,-0.41,9.57,73.8
0.06,-0.41,9.57,73.9
0.06,-0.41,9.57,74.0
-0.45,-0.49,9.71,74.1
-0.45,-0.49,9.71,74.2
-0.45,-0.49,9.71,74.3
-0.45,-0.49,9.71,74.4
-0.45,-0.49,9.71,74.5
-0.73,-0.63,10.41,74.6
-0.73,-0.63,10.41,74.7
-0.73,-0.63,10.41,74.8
-0.73,-0.63,10.41,74.9
-0.73,-0.63,10.41,75.0
-0.92,-0.45,10.22,75.1
-0.92,-0.45,10.22,75.2
-0.92,-0.45,10.22,75.3
-0.92,-0.45,10.22,75.4
-0.92,-0.45,10.22,75.5
-0.14,-0.41,10.0,75.6
-0.14,-0.41,10.0,75.7
-0.14,-0.41,10.0,75.8
-0.14,-0.41,10.0,75.9
-0.14,-0.41,10.0,76.0
0.75,-0.27,10.43,76.1
0.75,-0.27,10.43,76.2
0.75,-0.27,10.43,76.3
0.75,-0.27,10.43,76.4
0.75,-0.27,10.43,76.5
0.84,-0.59,10.94,76.6
0.84,-0.59,10.94,76.7
0.84,-0.59,10.94,76.8
0.84,-0.59,10.94,76.9
0.84,-0.59,10.94,77.0
0.69,-0.53,10.02,77.1
0.69,-0.53,10.02,77.2
0.69,-0.53,10.02,77.3
0.69,-0.53,10.02,77.4
0.69,-0.53,10.02,77.5
0.0,-0.31,9.32,77.6
0.0,-0.31,9.32,77.7
0.0,-0.31,9.32,77.8
0.0,-0.31,9.32,77.9
0.0,-0.31,9.32,78.0
-0.73,-0.43,9.1,78.1
-0.73,-0.43,9.1,78.2
-0.73,-0.43,9.1,78.3
-0.73,-0.43,9.1,78.4
-0.73,-0.43,9.1,78.5
1.02,-0.61,9.45,78.6
1.02,-0.61,9.45,78.7
1.02,-0.61,9.45,78.8
1.02,-0.61,9.45,78.9
1.02,-0.61,9.45,79.0
0.37,-0.63,9.39,79.1
0.37,-0.63,9.39,79.2
0.37,-0.63,9.39,79.3
0.37,-0.63,9.39,79.4
0.37,-0.63,9.39,79.5
0.84,-0.35,9.67,79.6
0.84,-0.35,9.67,79.7
0.84,-0.35,9.67,79.8
0.84,-0.35,9.67,79.9
0.84,-0.35,9.67,80.0
0.94,-0.43,10.43,80.1
0.94,-0.43,10.43,80.2
0.94,-0.43,10.43,80.3
0.94,-0.43,10.43,80.4
0.94,-0.43,10.43,80.5
-0.47,-0.41,10.24,80.6
-0.47,-0.41,10.24,80.7
