0.2,-0.43,9.94,11.0
0.16,-0.31,10.0,11.1
0.18,-0.41,9.92,11.2
0.14,-0.43,9.9,11.3
0.2,-0.37,9.92,11.4
0.18,-0.39,9.9,11.5
0.2,-0.37,9.94,11.6
0.16,-0.35,9.92,11.7
0.22,-0.37,9.94,11.8
0.18,-0.41,9.9,11.9
0.16,-0.37,9.92,12.0
0.2,-0.45,9.89,12.1
0.18,-0.39,9.89,12.2
0.16,-0.39,9.9,12.3
0.22,-0.43,9.92,12.4
0.02,-0.49,10.18,12.5
0.59,-0.51,10.3,12.6
2.2,-0.45,10.47,12.7
2.51,-0.8,10.92,12.8
0.04,-0.45,10.53,12.9
0.33,-0.24,9.32,13.0
0.63,-0.51,9.2,13.1
-0.12,-0.41,9.43,13.2
0.25,-0.49,9.92,13.3
0.61,-0.33,9.3,13.4
0.53,-0.24,8.75,13.5
0.86,-0.22,8.37,13.6
0.94,0.02,8.53,13.7
1.37,0.2,8.87,13.8
1.61,0.1,9.3,13.9
1.59,0.08,9.92,14.0
1.59,-0.45,10.73,14.1
1.22,-0.59,11.12,14.2
1.12,-0.73,11.32,14.3
0.16,-0.92,11.4,14.4
-1.53,-1.14,11.16,14.5
-2.71,-1.18,11.73,14.6
-1.84,-1.29,10.94,14.7
0.06,-0.9,9.26,14.8
0.22,-0.82,10.14,14.9
0.29,-0.12,9.12,15.0
-0.37,-0.08,8.98,15.1
-0.43,0.22,9.1,15.2
-0.76,0.2,8.45,15.3
-0.73,0.08,9.32,15.4
-1.06,0.2,8.81,15.5
-1.22,0.1,8.08,15.6
-1.39,0.12,8.47,15.7
-1.45,-0.04,8.79,15.8
-1.24,-0.18,9.38,15.9
-0.84,-0.39,10.2,16.0
-0.53,-0.63,10.87,16.1
1.14,-0.8,10.92,16.2
2.73,-0.94,11.34,16.3
0.45,-1.31,11.94,16.4
-0.55,-1.35,11.55,16.5
-0.67,-1.37,10.63,16.6
0.24,-0.98,9.83,16.7
-0.04,-0.9,10.24,16.8
0.31,-0.35,9.94,16.9
0.53,-0.29,10.08,17.0
0.63,-0.24,8.67,17.1
0.8,-0.12,8.85,17.2
1.14,0.25,9.0,17.3
1.35,0.31,8.41,17.4
1.43,0.08,8.69,17.5
1.53,0.1,9.14,17.6
1.59,-0.06,10.22,17.7
1.41,-0.18,10.41,17.8
1.2,-0.45,10.57,17.9
0.88,-0.75,11.04,18.0
-0.27,-0.96,11.47,18.1
-2.39,-1.16,11.73,18.2
0.35,-1.2,11.04,18.3
0.22,-1.1,10.12,18.4
0.33,-1.08,10.34,18.5
0.65,-0.53,10.08,18.6
0.08,-0.06,9.69,18.7
-3.06,1.18,55.43,18.8
-0.76,0.1,9.2,18.9
-1.0,0.04,8.96,19.0
-1.08,0.12,8.47,19.1
-1.27,-0.06,8.41,19.2
-1.65,-0.08,8.45,19.3
-1.47,-0.18,9.04,19.4
-1.22,-0.51,10.1,19.5
-0.73,-0.65,10.98,19.6
-0.55,-0.75,10.85,19.7
0.49,-0.9,11.38,19.8
3.1,-0.67,10.96,19.9
0.75,-1.0,11.4,20.0
1.29,-0.92,11.4,20.1
0.29,-0.43,9.47,20.2
-0.1,-0.65,9.55,20.3
0.12,-3.88,59.9,20.4
0.49,-0.35,9.71,20.5
0.51,-0.29,9.28,20.6
0.61,-0.18,8.45,20.7
0.92,-0.16,8.67,20.8
1.2,-0.04,9.63,20.9
1.57,-0.06,10.06,21.0
1.69,0.04,10.0,21.1
1.51,-0.08,9.77,21.2
1.41,-0.33,10.3,21.3
1.22,-0.53,10.73,21.4
0.98,-0.67,10.94,21.5
0.69,-0.75,10.38,21.6
-0.76,-0.8,10.0,21.7
-2.0,-0.69,10.38,21.8
0.47,-0.76,10.0,21.9
0.78,-0.59,9.39,22.0
0.45,-0.61,10.02,22.1
0.39,-0.02,8.98,22.2
-0.2,0.06,9.36,22.3
-0.39,0.0,9.45,22.4
-0.49,0.14,8.9,22.5
-0.96,-0.2,9.06,22.6
-1.08,-0.18,8.47,22.7
-8.36,-1.88,52.25,22.8
-1.61,-0.41,9.32,22.9
-1.35,-0.59,9.98,23.0
-1.12,-0.73,10.32,23.1
-0.76,-0.8,10.65,23.2
-0.41,-0.8,11.4,23.3
1.39,-0.92,11.47,23.4
3.0,-0.51,10.98,23.5
2.8,-1.27,11.51,23.6
0.41,-1.02,10.92,23.7
0.41,-1.22,10.9,23.8
0.37,-0.76,9.81,23.9
0.22,-0.67,10.2,24.0
0.49,-0.37,9.85,24.1
0.61,-0.04,9.06,24.2
0.61,0.04,8.36,24.3
0.92,0.02,8.32,24.4
1.12,0.18,8.51,24.5
1.31,0.35,8.9,24.6
1.51,0.35,8.41,24.7
1.41,0.31,8.39,24.8
1.37,0.14,9.47,24.9
1.22,-0.06,10.26,25.0
1.27,-0.41,10.22,25.1
0.24,0.0,0.0,25.2
-1.06,-0.96,11.85,25.3
-2.37,-1.37,12.06,25.4
-2.86,-1.67,11.36,25.5
-0.57,-1.31,10.1,25.6
-0.31,-1.2,10.55,25.7
0.22,-0.69,9.94,25.8
-0.18,-0.41,9.63,25.9
-0.41,-0.04,9.61,26.0
-0.69,0.2,8.43,26.1
-0.76,0.29,9.06,26.2
-0.98,0.27,8.59,26.3
-1.24,0.14,7.96,26.4
-1.31,-0.02,8.49,26.5
-1.39,-0.12,9.12,26.6
-1.16,-0.25,9.96,26.7
-0.92,-0.51,10.45,26.8
-0.57,-0.76,10.53,26.9
0.98,-0.92,11.32,27.0
3.39,-0.57,11.26,27.1
2.65,-1.0,11.3,27.2
1.43,-1.14,11.79,27.3
0.41,-1.35,11.51,27.4
0.49,-1.04,10.3,27.5
-0.02,-0.88,10.14,27.6
0.37,-0.47,9.94,27.7
0.63,0.06,9.38,27.8
0.61,0.06,8.57,27.9
0.96,0.1,8.51,28.0
0.92,0.25,8.83,28.1
1.33,0.39,8.45,28.2
1.41,0.39,8.45,28.3
1.45,0.35,8.98,28.4
1.29,0.08,9.61,28.5
1.35,-0.25,10.71,28.6
1.12,-0.47,11.1,28.7
0.8,-0.78,11.49,28.8
-0.14,-0.92,11.53,28.9
-1.53,-0.94,10.57,29.0
0.35,-1.16,10.08,29.1
-0.14,-1.16,10.02,29.2
0.16,-1.1,10.36,29.3
0.27,-0.51,9.89,29.4
-0.22,-0.47,10.14,29.5
-0.37,0.08,9.1,29.6
-0.63,0.22,9.32,29.7
-0.98,0.18,9.43,29.8
-1.02,0.35,8.41,29.9
-1.29,0.2,8.12,30.0
-1.41,0.06,8.2,30.1
-1.37,-0.08,9.57,30.2
-1.18,-0.43,10.22,30.3
-0.76,-0.47,10.14,30.4
-0.39,-0.69,10.83,30.5
0.14,-1.14,11.61,30.6
2.8,-1.12,11.45,30.7
1.78,-1.51,12.04,30.8
0.9,-1.53,11.3,30.9
0.75,-1.31,10.45,31.0
0.2,-1.08,10.47,31.1
0.29,-0.82,10.71,31.2
0.67,-0.33,9.9,31.3
0.69,-0.22,9.26,31.4
0.73,0.02,8.43,31.5
1.0,0.1,8.71,31.6
1.02,0.41,8.63,31.7
1.18,0.57,8.2,31.8
1.26,0.57,7.79,31.9
1.29,0.39,8.14,32.0
1.37,0.31,9.22,32.1
1.16,-0.02,9.73,32.2
1.2,-0.37,10.02,32.3
0.31,0.0,0.0,32.4
-0.78,-1.02,11.92,32.5
-2.84,-1.47,12.22,32.6
1.45,-1.35,10.87,32.7
-0.78,-1.51,10.12,32.8
0.16,-1.39,10.49,32.9
0.49,-1.06,10.28,33.0
-0.14,-0.43,9.92,33.1
-0.49,-0.02,9.12,33.2
-0.73,0.18,9.1,33.3
-0.94,0.35,9.0,33.4
-1.08,0.47,8.69,33.5
-1.39,0.35,8.16,33.6
-1.16,0.25,7.9,33.7
-1.24,0.18,8.39,33.8
-1.1,0.0,9.14,33.9
-0.69,-0.06,9.59,34.0
-0.55,-0.41,10.14,34.1
0.51,-0.84,10.41,34.2
3.0,-0.98,11.18,34.3
1.8,-1.33,12.34,34.4
0.65,-1.43,12.16,34.5
-0.2,-1.61,11.61,34.6
1.53,-7.88,63.66,34.7
0.29,-1.37,11.26,34.8
0.76,-0.84,10.22,34.9
0.67,-0.45,9.85,35.0
0.73,-0.04,9.1,35.1
4.71,1.29,53.43,35.2
1.2,0.35,9.38,35.3
1.29,0.29,9.02,35.4
1.37,0.35,8.39,35.5
1.31,0.25,8.94,35.6
1.29,-0.08,9.89,35.7
1.26,-0.29,10.32,35.8
1.26,-0.51,10.87,35.9
0.59,-0.76,11.24,36.0
-1.02,-1.1,11.57,36.1
-2.75,-1.59,11.89,36.2
0.75,-1.59,10.96,36.3
0.92,-1.41,10.43,36.4
0.1,-1.35,10.55,36.5
0.45,-0.65,9.85,36.6
-0.2,-0.18,9.55,36.7
-0.55,0.12,9.12,36.8
-0.75,0.24,8.69,36.9
-1.04,0.25,8.83,37.0
-1.04,0.41,8.2,37.1
-1.16,0.25,7.92,37.2
-1.24,0.25,7.65,37.3
-1.27,0.1,8.45,37.4
-1.0,-0.14,9.47,37.5
-0.57,-0.35,9.75,37.6
-0.33,-0.53,10.77,37.7
1.49,-0.96,10.79,37.8
2.84,-1.26,11.81,37.9
3.61,-1.04,11.14,38.0
1.67,-1.24,11.06,38.1
1.02,-1.35,10.43,38.2
0.22,-1.27,10.65,38.3
0.37,-0.98,10.96,38.4
0.47,-0.47,10.16,38.5
0.51,-0.16,9.34,38.6
0.71,0.08,8.0,38.7
0.8,-0.02,8.37,38.8
1.08,0.27,8.59,38.9
1.39,0.25,9.12,39.0
1.53,0.14,9.43,39.1
1.49,0.18,9.45,39.2
1.37,-0.02,10.08,39.3
1.24,-0.18,10.41,39.4
1.26,-0.45,10.83,39.5
-0.06,-0.73,11.18,39.6
-0.98,-0.96,11.79,39.7
-1.82,-1.41,11.85,39.8
0.25,-1.37,10.59,39.9
0.06,-1.33,10.34,40.0
-0.1,-1.37,10.87,40.1
0.45,-0.76,9.87,40.2
-0.25,-0.35,9.34,40.3
-0.55,0.08,9.39,40.4
-0.75,0.14,9.06,40.5
-0.96,0.25,9.26,40.6
-1.16,0.41,8.55,40.7
-1.37,0.16,8.26,40.8
-1.43,0.1,8.12,40.9
-1.33,0.14,8.87,41.0
-1.14,-0.08,9.45,41.1
-0.86,-0.35,10.16,41.2
-0.49,-0.55,10.16,41.3
-0.1,-0.84,10.67,41.4
2.65,-0.84,11.61,41.5
3.04,-1.14,12.02,41.6
-0.41,-1.27,11.71,41.7
0.31,-1.39,11.26,41.8
0.69,-1.12,9.9,41.9
0.22,-0.88,10.1,42.0
0.61,-0.1,8.87,42.1
0.39,-0.22,8.94,42.2
0.67,0.31,8.39,42.3
0.94,0.35,8.37,42.4
0.98,0.47,8.9,42.5
1.26,0.57,8.34,42.6
1.37,0.57,8.26,42.7
1.26,0.43,8.06,42.8
1.18,0.2,8.88,42.9
0.72,0.0,0.0,43.0
1.14,-0.41,10.2,43.1
0.18,-0.43,10.3,43.2
-1.37,-0.82,11.75,43.3
-3.14,-1.1,12.16,43.4
-1.71,-1.41,11.0,43.5
0.18,-1.39,10.63,43.6
-0.37,-1.37,10.73,43.7
0.27,-0.96,10.38,43.8
-0.25,-0.59,9.73,43.9
-0.35,0.08,8.79,44.0
-0.73,0.16,8.71,44.1
-0.96,0.24,9.1,44.2
-0.94,0.24,8.83,44.3
-1.14,0.22,8.67,44.4
-1.39,0.2,8.1,44.5
-1.35,0.2,8.47,44.6
-1.37,-0.22,9.22,44.7
-0.94,-0.27,9.81,44.8
0.1,-0.41,10.18,44.9
1.33,-0.67,10.63,45.0
1.69,-1.1,11.91,45.1
0.33,-1.2,11.61,45.2
0.18,-0.96,10.94,45.3
0.24,-1.24,10.55,45.4
-0.06,-1.16,9.83,45.5
-0.18,-1.1,10.02,45.6
0.24,-0.59,10.14,45.7
0.65,-0.43,9.49,45.8
0.71,0.06,8.57,45.9
0.84,0.39,7.85,46.0
1.0,0.45,8.47,46.1
1.1,0.61,8.65,46.2
1.31,0.43,8.43,46.3
1.22,0.43,7.79,46.4
1.12,0.16,8.92,46.5
7.65,0.59,58.84,46.6
1.29,-0.24,10.08,46.7
0.29,-0.53,10.41,46.8
-0.47,-0.84,11.14,46.9
-1.69,-0.88,11.79,47.0
-2.69,-1.57,12.16,47.1
-0.61,-1.57,10.89,47.2
0.02,-1.51,10.59,47.3
0.49,-1.14,9.89,47.4
0.22,-0.76,10.06,47.5
-0.47,-0.33,9.73,47.6
-0.61,0.12,9.14,47.7
-0.78,0.27,9.57,47.8
-0.98,0.33,9.04,47.9
-7.06,2.0,49.43,48.0
-1.18,0.14,8.36,48.1
-1.41,0.14,8.0,48.2
-1.18,0.06,8.94,48.3
-0.92,-0.18,9.92,48.4
-0.71,-0.31,10.22,48.5
0.02,-0.76,10.61,48.6
2.04,-0.63,11.26,48.7
1.88,-1.1,12.04,48.8
-0.08,-1.12,11.1,48.9
-0.27,-1.55,10.71,49.0
0.57,-1.43,10.34,49.1
0.22,-1.26,11.12,49.2
0.61,-0.39,10.22,49.3
0.55,-0.2,9.26,49.4
0.59,0.04,8.73,49.5
0.8,0.14,9.24,49.6
1.14,0.24,9.06,49.7
1.12,0.55,8.36,49.8
1.35,0.35,8.65,49.9
1.41,0.39,8.57,50.0
1.26,0.14,8.94,50.1
1.2,-0.02,9.63,50.2
1.14,-0.24,10.32,50.3
2.82,-3.18,63.55,50.4
-0.69,-0.96,11.41,50.5
-3.08,-1.27,12.45,50.6
0.45,-1.24,11.06,50.7
0.94,-1.26,10.24,50.8
0.02,-1.27,10.9,50.9
0.41,-0.94,10.36,51.0
-0.29,-0.49,9.77,51.1
-0.65,-0.16,9.02,51.2
1.12,0.0,0.0,51.3
-0.8,0.06,8.77,51.4
-0.94,0.24,8.06,51.5
-1.2,0.06,7.92,51.6
-1.22,0.0,8.32,51.7
-1.24,-0.04,8.71,51.8
-1.2,-0.2,9.63,51.9
-0.86,-0.25,10.16,52.0
-0.59,-0.47,10.08,52.1
0.63,-0.57,10.85,52.2
1.8,-0.76,10.98,52.3
3.41,-0.9,11.1,52.4
0.31,-1.57,12.28,52.5
0.18,-1.51,10.81,52.6
0.18,-1.59,10.96,52.7
0.02,-1.39,10.69,52.8
0.27,-0.92,10.87,52.9
0.69,-0.55,9.77,53.0
0.57,-0.12,8.65,53.1
0.59,0.18,8.61,53.2
0.88,0.06,9.32,53.3
1.16,0.35,8.57,53.4
1.39,0.24,8.65,53.5
1.31,0.27,8.51,53.6
1.43,0.12,9.32,53.7
1.29,-0.08,9.73,53.8
1.27,-0.29,10.34,53.9
0.78,-0.49,10.71,54.0
-0.8,-0.84,11.06,54.1
-2.43,-1.06,11.57,54.2
-1.8,-1.39,11.24,54.3
-0.1,-1.43,10.41,54.4
0.16,-1.27,10.45,54.5
0.41,-1.16,10.45,54.6
0.12,-0.43,9.89,54.7
-0.37,-0.31,9.73,54.8
-0.61,0.04,9.2,54.9
-0.76,0.2,9.92,55.0
-1.1,0.39,9.3,55.1
-1.2,0.33,8.0,55.2
-1.29,0.25,8.2,55.3
-1.35,0.27,7.81,55.4
-1.1,0.12,8.61,55.5
-0.71,0.02,9.18,55.6
-0.57,0.06,9.08,55.7
0.0,-0.37,10.22,55.8
1.61,-0.37,10.3,55.9
1.65,-1.14,11.45,56.0
-0.18,-1.18,11.4,56.1
0.43,-1.45,10.89,56.2
0.49,-1.35,10.4,56.3
0.04,-1.24,10.49,56.4
0.43,-0.59,10.02,56.5
0.59,-0.27,9.65,56.6
0.71,-0.08,9.43,56.7
0.86,0.29,8.87,56.8
1.06,0.37,8.92,56.9
1.37,0.47,9.0,57.0
1.39,0.43,8.57,57.1
1.35,0.51,8.53,57.2
1.26,0.25,8.73,57.3
1.2,0.08,9.98,57.4
1.1,-0.18,10.0,57.5
1.26,-0.37,10.26,57.6
-1.08,-0.94,11.26,57.7
-2.63,-1.22,12.18,57.8
-0.41,-1.57,12.51,57.9
-0.43,-1.35,10.75,58.0
-0.31,-1.57,11.3,58.1
0.12,-1.18,10.43,58.2
-0.2,-0.75,9.89,58.3
-0.47,-0.29,9.71,58.4
-0.67,-0.04,9.28,58.5
-0.88,0.22,9.51,58.6
-0.86,0.47,8.63,58.7
-1.29,0.35,7.94,58.8
-1.37,0.35,7.88,58.9
-1.29,0.27,8.22,59.0
-1.12,0.06,8.67,59.1
-0.73,-0.08,9.67,59.2
-0.41,-0.29,10.1,59.3
0.12,-0.75,10.45,59.4
1.98,-0.98,10.98,59.5
2.98,-1.06,11.4,59.6
1.12,-1.22,11.18,59.7
0.1,-0.96,9.94,59.8
0.37,-1.08,10.32,59.9
0.31,-0.76,10.22,60.0
0.8,-0.1,9.43,60.1
0.63,-0.16,9.28,60.2
0.73,-0.14,8.9,60.3
1.0,-0.02,9.04,60.4
1.24,0.08,9.24,60.5
1.35,0.24,8.73,60.6
1.51,0.29,8.51,60.7
9.77,2.35,51.66,60.8
1.37,0.08,9.34,60.9
1.47,-0.14,10.38,61.0
1.39,-0.41,10.61,61.1
0.16,-0.53,10.9,61.2
-0.65,-0.67,11.47,61.3
-2.31,-1.02,11.71,61.4
-2.49,-1.43,11.87,61.5
0.88,-1.43,10.9,61.6
1.16,-1.45,10.51,61.7
0.63,-1.26,10.18,61.8
0.43,-0.57,9.87,61.9
-0.29,-0.43,10.08,62.0
-0.51,0.06,8.63,62.1
-0.82,0.22,9.2,62.2
0.59,0.0,0.0,62.3
-1.12,0.49,8.41,62.4
-1.29,0.41,8.12,62.5
-1.37,0.31,7.49,62.6
-1.18,0.2,8.43,62.7
-1.1,-0.04,9.41,62.8
-0.78,-0.12,9.55,62.9
-0.06,-0.67,10.06,63.0
2.47,-0.86,11.2,63.1
17.77,-8.47,72.26,63.2
1.53,-1.69,12.65,63.3
0.22,-1.65,12.16,63.4
0.2,-1.33,11.22,63.5
0.27,-1.12,10.71,63.6
0.57,-0.31,10.61,63.7
0.75,-0.12,9.61,63.8
0.8,0.08,8.37,63.9
0.9,0.18,8.59,64.0
0.98,0.2,8.85,64.1
1.18,0.49,8.24,64.2
1.26,0.37,8.49,64.3
1.16,0.39,7.81,64.4
1.26,0.1,8.94,64.5
1.26,-0.02,10.04,64.6
1.2,-0.16,10.14,64.7
1.14,-0.51,10.41,64.8
-0.86,-0.98,11.22,64.9
-2.45,-1.18,12.28,65.0
0.14,-1.2,11.43,65.1
0.76,-1.29,10.08,65.2
0.14,-1.16,10.32,65.3
0.35,-0.63,10.02,65.4
-0.1,-0.22,9.59,65.5
-0.45,0.02,9.41,65.6
-0.75,0.25,9.14,65.7
-1.0,0.25,9.36,65.8
-1.1,0.2,8.45,65.9
-1.31,0.1,8.45,66.0
-1.29,-0.08,8.65,66.1
-1.12,-0.12,9.2,66.2
-1.14,-0.35,10.14,66.3
-0.88,-0.51,10.53,66.4
0.35,-0.73,11.34,66.5
1.43,-0.84,11.14,66.6
2.96,-1.02,11.77,66.7
1.12,-1.45,12.3,66.8
0.8,-1.33,11.3,66.9
1.04,-1.08,9.94,67.0
0.08,-0.98,10.18,67.1
0.24,-0.63,10.49,67.2
0.37,-0.31,9.89,67.3
0.61,-0.02,9.1,67.4
1.08,0.1,8.43,67.5
1.02,0.16,8.34,67.6
1.06,0.51,8.08,67.7
1.22,0.49,8.22,67.8
1.39,0.39,8.14,67.9
1.37,0.22,9.04,68.0
1.35,0.02,9.73,68.1
1.35,-0.24,10.53,68.2
1.27,-0.59,11.1,68.3
0.59,-0.9,11.3,68.4
-0.59,-0.9,11.16,68.5
-2.79,-1.06,11.08,68.6
-0.2,-1.41,10.53,68.7
-0.73,-1.29,9.63,68.8
-0.27,-1.0,9.96,68.9
0.29,-0.39,9.81,69.0
-0.37,-0.06,9.0,69.1
-0.47,0.12,8.98,69.2
-0.71,0.25,8.83,69.3
-1.1,0.06,8.87,69.4
-1.2,0.12,8.24,69.5
-1.49,-0.08,7.79,69.6
-1.57,-0.18,8.71,69.7
-1.43,-0.24,9.85,69.8
-1.22,-0.55,10.51,69.9
-0.69,-0.75,10.85,70.0
0.57,-1.24,11.22,70.1
3.16,-1.37,11.94,70.2
8.24,-7.77,73.43,70.3
0.73,-0.92,10.59,70.4
2.0,-6.24,57.55,70.5
-0.04,-0.88,10.14,70.6
-0.08,-0.61,9.96,70.7
0.31,-0.16,9.41,70.8
0.33,0.18,8.65,70.9
0.8,0.2,8.2,71.0
0.68,0.0,0.0,71.1
1.02,0.22,8.37,71.2
1.14,0.31,8.0,71.3
1.45,0.22,8.65,71.4
1.37,0.2,9.34,71.5
1.43,0.0,10.08,71.6
1.47,-0.35,10.92,71.7
7.65,-3.77,68.73,71.8
0.82,-0.92,11.57,71.9
0.04,-0.98,11.85,72.0
-2.14,-1.22,11.91,72.1
0.02,-1.08,10.36,72.2
0.51,-1.29,10.04,72.3
0.33,-1.14,9.75,72.4
-0.04,-0.73,9.43,72.5
0.29,0.02,9.12,72.6
-0.67,0.08,8.83,72.7
-0.84,0.45,8.32,72.8
-0.86,0.35,8.75,72.9
-1.27,0.22,8.16,73.0
-1.37,0.2,7.67,73.1
-1.63,-0.06,8.53,73.2
-1.65,-0.14,9.02,73.3
-1.22,-0.25,10.12,73.4
-1.08,-0.67,10.65,73.5
-0.39,-1.14,11.12,73.6
2.16,-1.29,12.04,73.7
3.86,-1.16,11.57,73.8
-0.1,-1.45,12.16,73.9
-0.55,-1.35,11.65,74.0
-0.24,-0.9,9.53,74.1
0.71,0.0,0.0,74.2
0.33,-0.18,10.06,74.3
0.22,-0.1,10.2,74.4
0.43,0.06,8.67,74.5
0.92,0.1,8.71,74.6
0.82,-0.04,8.57,74.7
1.16,0.2,8.41,74.8
1.41,0.22,8.0,74.9
1.45,0.33,8.39,75.0
1.49,0.27,8.94,75.1
1.47,-0.1,10.18,75.2
1.53,-0.35,11.06,75.3
1.35,-0.69,11.77,75.4
0.96,-1.0,11.67,75.5
-0.39,-1.26,11.94,75.6
-2.47,-1.41,12.14,75.7
-2.37,-1.37,10.85,75.8
-0.59,-1.1,9.61,75.9
0.53,-0.96,10.04,76.0
0.25,-0.39,9.34,76.1
-0.25,0.1,9.04,76.2
-0.51,0.2,8.94,76.3
-0.76,0.25,8.75,76.4
-0.86,0.25,9.12,76.5
0.63,0.0,0.0,76.6
-1.39,0.06,8.06,76.7
-1.55,-0.22,9.06,76.8
-1.82,-0.27,9.26,76.9
-1.39,-0.57,10.45,77.0
-0.92,-0.71,11.36,77.1
0.25,-0.92,11.34,77.2
1.27,-1.43,12.16,77.3
1.29,-1.31,12.14,77.4
0.51,-1.39,12.0,77.5
0.51,-0.61,9.65,77.6
-0.04,-0.37,9.38,77.7
-0.1,-0.51,9.87,77.8
0.41,0.06,9.87,77.9
0.29,-0.16,9.77,78.0
0.47,0.24,8.1,78.1
0.61,0.02,8.04,78.2
0.96,0.08,8.2,78.3
1.29,0.35,8.06,78.4
1.47,0.33,8.63,78.5
1.49,0.2,8.69,78.6
1.55,-0.06,9.43,78.7
1.61,-0.29,10.75,78.8
1.39,-0.57,11.49,78.9
1.24,-0.9,12.08,79.0
0.86,-1.1,12.24,79.1
-1.29,-1.53,12.67,79.2
-1.69,-1.22,11.96,79.3
1.08,-1.41,10.96,79.4
0.78,-1.18,9.28,79.5
1.77,-4.35,52.96,79.6
0.35,-0.02,8.87,79.7
-0.29,0.04,9.22,79.8
-0.53,0.31,9.39,79.9
-0.88,0.41,8.08,80.0
-1.22,0.25,8.41,80.1
-1.24,0.24,7.71,80.2
-1.69,-0.02,8.0,80.3
-1.69,-0.18,8.94,80.4
-1.59,-0.37,9.98,80.5
-1.31,-0.75,10.87,80.6
-0.39,-0.9,11.06,80.7
1.9,-1.22,11.57,80.8
2.8,-1.73,12.38,80.9
-0.1,-1.47,12.34,81.0
-0.43,-1.29,12.12,81.1
0.24,-0.8,9.94,81.2
2.71,-3.18,53.9,81.3
-0.08,-0.35,9.45,81.4
0.55,0.1,9.69,81.5
0.55,0.24,9.49,81.6
0.49,0.31,8.18,81.7
0.92,0.06,8.49,81.8
0.73,-0.12,8.79,81.9
1.24,0.1,8.69,82.0
